name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Luis Suarez #7,CAM,2014,94,92,75,70,93,87,Inter Milan
Robbie Fowler #7,LW,2006,91,82,95,38,93,95,Arsenal
Andrey Arshavin #7,GK,2010,75,44,36,95,84,87,Juventus
Gueule de Bois #7,CDM,2010,94,81,82,70,98,92,Inter Milan
Radamel Falcao #7,CM,2014,84,76,75,81,76,83,AC Milan
Thomas Müller #7,CM,2022,86,70,70,61,76,88,AC Milan
Kolo Touré #7,CM,2010,86,82,86,76,98,83,Bayern Munich
Alessandro Nesta #7,LW,2018,82,86,91,51,77,84,Bayern Munich
Ngolo Kante #7,CDM,2014,93,91,85,77,98,88,Arsenal
Joel Matip #7,LB,2014,85,60,68,87,89,98,Napoli
Thilo Kehrer #7,LB,2018,90,68,59,87,97,81,Napoli
Ricardo Quaresma #7,LB,2006,76,69,65,97,98,88,Inter Milan
Dirk Kuyt #7,ST,2022,83,80,87,51,96,92,Juventus
Sylvain Wiltord #7,CM,2006,84,78,88,71,83,92,Liverpool
Carvajal #7,GK,2006,82,51,24,91,87,87,Real Madrid
Gonzalo Bergessio #7,LW,2018,96,78,90,40,85,83,Real Madrid
Gennaro Gattuso #7,ST,2006,90,75,86,44,95,90,Napoli
Carlos Tevez #7,ST,2018,86,94,84,37,80,82,Manchester United
Henrique Neguinho #7,CAM,2014,86,73,87,74,97,84,Paris SG
Aleksandr Smertin #7,ST,2018,92,85,93,56,89,93,Napoli
Hugo Lloris #7,CDM,2018,94,73,72,66,94,78,Paris SG
Andrés D'Alessandro #7,LB,2006,88,77,64,87,78,92,Inter Milan
Gary Neville #7,CAM,2006,84,83,70,61,92,78,AC Milan
Angel Di Maria #7,CB,2010,90,73,46,93,78,81,AC Milan
Rodri #7,RB,2014,80,60,64,86,93,88,Real Madrid
Ismaël Bangoura #7,CAM,2022,94,85,67,64,98,82,Chelsea
Steve Heighway #7,GK,2006,76,48,25,91,93,96,Real Madrid
Joshua Kimmich #7,LW,2014,90,88,86,46,97,97,Manchester United
Mathieu Valbuena #7,CM,2014,85,70,80,79,87,93,Inter Milan
Ángel Di María #7,LW,2010,84,93,89,31,93,92,Manchester United
Danilo #7,LW,2006,92,75,97,44,92,95,Arsenal
Therry Henry #7,CB,2006,76,80,49,85,78,96,Chelsea
Marco van Basten #7,CDM,2014,89,75,71,73,81,95,Manchester United
Demps #7,CB,2014,83,70,54,94,77,87,AC Milan
Agustin Fontana #7,CM,2006,89,77,84,75,88,98,Chelsea
Mario Mandic #7,CAM,2018,83,74,85,83,89,84,Arsenal
Shunsuke Nakamura #7,CB,2010,79,76,64,96,89,84,Bayern Munich
Ronaldo Nazario #7,CAM,2010,90,79,80,74,87,89,Real Madrid
Romário #7,CM,2014,89,81,69,82,91,81,Paris SG
Renan Lodi #7,LB,2014,84,74,59,92,93,87,AC Milan
João Moutinho #7,ST,2022,88,81,86,52,92,81,Real Madrid
Eden Hazard #7,RB,2022,84,74,58,98,92,93,Juventus
Sergio Livingstone #7,ST,2022,96,83,96,59,97,82,Bayern Munich
Uli Hoeness #7,CB,2006,78,79,68,97,91,95,Manchester United
Claudio Bravo #7,ST,2010,95,83,97,42,90,78,Liverpool
Stam Jaap #7,LW,2022,96,82,93,51,89,87,Napoli
Álvaro González #7,CAM,2014,81,84,83,73,91,85,Chelsea
Ali Daei #7,ST,2010,88,94,90,51,96,96,Real Madrid
Naby Keita #7,CDM,2022,88,88,87,71,88,82,AC Milan
Harvey Elliott #7,RB,2018,78,70,48,86,78,97,Bayern Munich
Thomas Muller #7,CB,2018,79,78,57,91,87,81,Paris SG
Serge Gnabry #7,ST,2018,87,80,82,36,82,89,Inter Milan
Fernandinho #7,CM,2014,86,82,73,72,77,90,Liverpool
Alejandro Balde #7,ST,2018,88,79,98,25,84,89,Barcelona
Ousmane N'Doye #7,LW,2014,82,90,85,40,86,82,Bayern Munich
Ley Yashin #7,ST,2022,93,94,91,48,91,85,Liverpool
Romário Baldé #7,ST,2022,88,89,87,54,85,92,Bayern Munich
Marquinhos #7,LW,2018,88,95,91,38,98,94,Real Madrid
Peter Crouch #7,LB,2022,78,78,54,89,87,98,AC Milan
Lisandro Martínez #7,CAM,2014,78,84,69,63,84,83,Arsenal
Kenan Kodro #7,CDM,2022,80,80,76,83,88,88,Napoli
Gary Medel #7,ST,2018,82,84,95,27,90,92,AC Milan
Kaka #7,CAM,2022,78,83,78,81,76,86,AC Milan
Craig Johnston #7,CAM,2010,92,91,68,84,86,83,Chelsea
Kleberson #7,ST,2014,91,82,96,51,77,82,Arsenal
Ipiales Jefferson #7,ST,2018,93,76,89,27,94,79,Real Madrid
Landon Donovan #7,LW,2010,86,89,94,56,87,94,Juventus
Draxler Julian #7,CDM,2006,91,86,71,76,75,95,Real Madrid
George Best #7,LB,2010,82,78,54,85,84,90,Arsenal
Jose Manuel Reina #7,LB,2022,84,64,46,99,94,79,Paris SG
Frank Lampard #7,RB,2022,79,71,69,88,96,94,Arsenal
Gianlluigi Buffon #7,ST,2014,94,90,91,37,98,78,Napoli
Alphonse Areola #7,CDM,2018,80,79,88,77,86,79,Bayern Munich
Sergei Ignashevich #7,CM,2006,79,84,82,84,96,89,Inter Milan
Peter Beardsley #7,CM,2010,81,85,86,85,86,78,Arsenal
Vinicius Junior #7,CDM,2018,82,78,67,63,81,90,Barcelona
Miroslav Stevic #7,CM,2010,81,72,88,66,75,83,Inter Milan
Rinus Michels #7,CAM,2010,83,82,85,62,83,96,AC Milan
Raphael Varane #7,ST,2010,88,89,86,27,79,95,Bayern Munich
Antonio Rudiger #7,GK,2014,74,53,39,93,97,88,Bayern Munich
Esteban Paredes #7,CB,2006,79,66,58,93,86,87,Napoli
Bixente Lizarazu #7,LW,2022,86,77,84,51,89,92,Napoli
Lucas Paquetá #7,CM,2022,84,81,76,69,86,80,Inter Milan
Javier Mascherano #7,CDM,2022,91,84,76,63,84,97,Barcelona
Luís Figo #7,RB,2018,86,76,54,87,96,84,Manchester United
Giorgian Meladze #7,RB,2018,82,70,50,97,77,87,AC Milan
Nacho Fernandez #7,CM,2014,89,74,72,71,83,79,Bayern Munich
Toni Kroos #7,CAM,2018,80,87,74,81,80,78,Manchester United
David Beckham #7,CB,2022,76,64,57,98,75,87,Juventus
Carlos Valderrama #7,ST,2022,89,80,89,60,79,86,Arsenal
Paul Ince #7,ST,2022,82,84,95,29,95,93,Paris SG
Pelé #7,ST,2006,91,83,85,42,78,93,Bayern Munich
Savo Milošević #7,GK,2022,70,30,45,96,83,93,AC Milan
Predrag Djordjevic #7,CDM,2022,84,77,65,82,87,87,Manchester United
Marko Milić #7,GK,2018,78,30,41,88,83,89,Chelsea
Ole Gunnar Solskjaer #7,CM,2010,82,86,79,69,79,87,AC Milan
Dimitris Salpigidis #7,CAM,2010,85,92,71,68,88,80,Liverpool
Abedi Pele #7,ST,2022,82,76,91,56,96,83,Inter Milan
Zinédine Zidane #7,GK,2022,80,34,41,88,76,83,Chelsea
Ever Banega #7,CAM,2010,92,73,66,61,96,91,Inter Milan
Ricky Alvarez #7,CAM,2022,93,79,76,64,93,80,Napoli
Anatolii Kanischev #7,LB,2018,84,61,47,96,95,79,Bayern Munich
José María Basanta #7,CM,2010,86,92,87,83,86,96,Paris SG
Nicolás Lodeiro #7,ST,2022,88,86,93,55,93,88,Barcelona
Isco #7,LW,2018,84,86,96,53,89,98,Chelsea
Florian Malouda #7,CAM,2014,80,92,79,78,84,86,Real Madrid
Diego Costa #7,ST,2022,90,85,98,56,81,82,Napoli
José Manuel Reina #7,LB,2006,78,67,63,90,77,91,Juventus
Christian Vieri #7,GK,2018,71,33,26,92,78,89,Paris SG
Karim Benzema #7,CAM,2018,84,78,85,74,82,80,Manchester United
Karl-Heinz Förster #7,CB,2006,90,77,57,95,87,94,Juventus
Alan Dzagoev #7,GK,2018,72,36,25,93,97,82,Barcelona
Jordan Henderson #7,GK,2010,71,47,36,98,86,82,Real Madrid
Karim Keïta #7,CDM,2022,80,87,79,75,96,80,Arsenal
Fernando Gago #7,LW,2010,83,80,92,32,77,80,AC Milan
Daniel Alves #7,CB,2006,87,78,59,99,79,91,Juventus
João Cancelo #7,ST,2022,85,84,90,58,80,88,Bayern Munich
Pedri #7,CDM,2014,94,92,73,74,87,79,Bayern Munich
Seydou Keïta #7,CM,2022,92,89,67,67,93,95,Napoli
Toby Alderweireld #7,RB,2018,83,74,50,85,98,78,Arsenal
Jorge Valdivia #7,RB,2010,80,72,49,96,87,88,Real Madrid
Maximiliano Rodríguez #7,CM,2014,81,75,68,78,98,80,Real Madrid
Luis Enrique #7,LB,2014,84,60,49,95,78,97,Real Madrid
Rui Patrício #7,ST,2010,84,93,90,58,83,81,Manchester United
Éric Cantona #7,CB,2014,79,76,65,90,95,80,Manchester United
Guido Rodriguez #7,CDM,2006,94,78,84,62,92,97,Liverpool
Benjamin Pavard #7,ST,2022,86,85,89,51,78,93,Arsenal
Trevor Brooking #7,LW,2014,88,82,91,51,90,89,Napoli
Laurent Blanc #7,CAM,2014,78,83,87,77,80,87,Liverpool
Mats Hummels #7,CM,2006,86,77,83,81,97,88,Inter Milan
Jackson Martinez #7,GK,2014,82,32,31,90,98,96,Real Madrid
Abedi Ayew #7,ST,2010,94,79,93,40,76,82,Chelsea
Giorgian de Arrascaeta #7,CM,2010,94,90,77,81,80,82,Chelsea
Emmanuel Macron #7,GK,2022,75,35,32,91,82,89,Real Madrid
Alvaro Morata #7,LW,2014,94,90,89,37,95,97,Arsenal
Medhi Benatia #7,CAM,2014,86,72,66,68,78,87,Napoli
Kingsley Coman #7,ST,2010,83,75,87,28,94,83,Paris SG
Yaya Touré #7,CAM,2014,87,83,77,60,86,81,Chelsea
Kepa Arrizabalaga #7,CDM,2006,92,83,66,80,86,88,Barcelona
N'Golo Kante #7,CB,2010,89,68,60,89,87,96,Liverpool
Sandro #7,LW,2022,96,79,95,40,80,94,Napoli
Jan Koller #7,CM,2018,92,78,71,85,95,81,Inter Milan
Steven Pienaar #7,ST,2010,87,93,94,53,93,95,Napoli
Sergei Rebrov #7,CDM,2022,86,92,88,62,81,81,AC Milan
Sander Westerveld #7,ST,2010,90,76,98,27,82,83,Chelsea
Alexis Mac Allister #7,GK,2018,74,40,29,94,94,87,Barcelona
Ghighlione Carlos #7,ST,2014,82,82,88,38,75,84,Napoli
Ronaldinho Gaucho #7,CAM,2014,86,91,85,72,90,91,Liverpool
Pele #7,GK,2010,80,43,39,88,81,97,Manchester United
Vinícius Júnior #7,ST,2010,82,78,97,48,91,92,Bayern Munich
Ivan Perisic #7,RB,2018,86,61,58,85,84,84,Juventus
Marco Materazzi #7,CDM,2022,79,70,69,76,90,96,Juventus
Ronnie Whelan #7,ST,2006,92,77,97,49,80,96,Arsenal
Mark van Bommel #7,CM,2014,92,86,69,61,78,92,Arsenal
Réduan Amrani #7,LW,2018,93,86,88,53,98,81,Real Madrid
Nicolas Anelka #7,CDM,2018,90,70,77,80,75,97,Liverpool
Julian Draxler #7,CDM,2006,78,83,67,65,93,92,Napoli
Mario Mandzukic #7,RB,2006,75,77,48,85,87,79,Juventus
Júlio Cesar #7,RB,2018,77,80,58,91,89,92,Barcelona
Gio Simeone #7,ST,2010,88,90,95,37,95,87,Arsenal
José Fonte #7,ST,2014,82,95,84,60,87,93,Chelsea
Franz Beckenbauer #7,CDM,2006,78,79,72,66,84,88,Napoli
Massimo Oddo #7,CAM,2010,81,72,88,74,91,80,AC Milan
Samir Nasri #7,ST,2022,86,86,83,59,86,94,AC Milan
Cristian Romero #7,ST,2022,95,85,88,39,95,87,Manchester United
Curtis Jones #7,CAM,2022,92,75,79,84,78,94,Juventus
Cesar Azpilicueta #7,LW,2014,82,84,83,39,91,96,Napoli
Gonzalo Jara #7,LW,2018,82,84,86,28,86,96,Paris SG
Inigo Martinez #7,ST,2006,91,89,97,53,84,80,AC Milan
João Pinto #7,LW,2018,96,94,85,45,90,86,Real Madrid
Nico Williams #7,CAM,2014,93,71,83,81,97,98,AC Milan
George Weah #7,GK,2010,71,30,40,95,82,85,Chelsea
Nery Pumpido #7,CDM,2018,86,88,71,73,92,85,Bayern Munich
Frederic Kanoute #7,GK,2014,81,36,30,98,98,96,Manchester United
Éder Militão #7,CM,2022,80,88,84,63,88,91,Chelsea
Julián Montes #7,CM,2022,79,87,72,72,81,79,Manchester United
Mohamed Aboutrika #7,LW,2006,82,75,85,42,96,93,Inter Milan
Boubakary Soumare #7,RB,2006,82,79,64,93,81,94,Chelsea
Teófilo Cubillas #7,CM,2022,84,75,73,66,95,87,Manchester United
Julio Cesar #7,LB,2014,84,69,68,95,78,80,Paris SG
Filippo Inzaghi #7,CB,2018,76,77,46,90,88,81,Barcelona
Mikaël Silvestre #7,CAM,2014,92,80,70,66,77,84,Liverpool
Juan Mata #7,LW,2006,90,88,97,38,96,82,Paris SG
Emlyn Hughes #7,CDM,2018,84,81,72,83,96,80,Arsenal
Jordi Alba #7,CAM,2006,81,74,85,73,98,94,Real Madrid
Brad Friedel #7,CAM,2010,94,90,83,83,98,88,Manchester United
Claudio Reyna #7,LB,2018,86,65,63,93,97,84,Bayern Munich
Nuno Gomes #7,GK,2006,78,54,26,90,86,84,Real Madrid
Stéphane Henchoz #7,LW,2022,84,93,91,54,75,85,Juventus
Wim Kieft #7,CDM,2006,89,79,77,73,97,80,Manchester United
Sasa Ilic #7,RB,2018,90,63,53,99,98,94,AC Milan
Carles Puyol #7,CB,2018,81,73,70,95,90,91,Bayern Munich
Danilo Carrillo #7,CM,2018,80,70,69,71,77,80,Napoli
Rodrygo Goes #7,RB,2022,82,60,56,94,92,94,Manchester United
Alisson Becker #7,CM,2010,89,83,79,77,85,91,Real Madrid
Jader Obrian #7,CM,2018,84,73,82,60,95,79,Manchester United
Marco Asensio #7,CAM,2022,90,86,86,68,87,92,Bayern Munich
Serhiy Rebrov #7,ST,2014,82,78,97,32,96,92,Barcelona
John O'Shea #7,RB,2010,81,63,60,90,78,96,AC Milan
Alexis Sánchez #7,GK,2010,74,55,29,95,89,88,Arsenal
Angelos Charisteas #7,LW,2014,82,94,97,53,81,86,Liverpool
Nani #7,CDM,2006,83,91,77,79,93,81,Liverpool
Thibaut Courtois #7,LW,2018,95,85,89,32,80,86,Barcelona
Lucas Hernandez #7,LW,2018,84,93,93,29,75,92,Chelsea
David Villa #7,CDM,2018,90,73,87,64,92,88,Juventus
Jaap Stam #7,RB,2006,85,61,58,88,89,86,Juventus
Marcus Tutte #7,ST,2018,88,81,91,48,97,98,Juventus
Adriano #7,CDM,2014,91,75,85,71,93,79,Inter Milan
Wilfried Bony #7,LW,2010,91,94,96,32,91,88,Bayern Munich
Mark Lawrenson #7,CB,2010,83,77,46,90,89,87,Bayern Munich
Ulreich Sven #7,CAM,2014,91,88,85,73,95,80,Paris SG
Hany Ramadan #7,LW,2006,86,88,90,26,92,89,Liverpool
Marta #7,GK,2018,71,54,37,90,97,88,Chelsea
Oguchi Onyewu #7,LW,2010,85,76,93,50,91,84,Liverpool
Florian Thauvin #7,GK,2014,75,30,21,99,94,88,Juventus
Ousmane Dembélé #7,CDM,2010,88,92,65,69,81,90,Arsenal
Daniele De Rossi #7,LB,2010,82,67,58,90,97,81,Bayern Munich
Hulk #7,GK,2006,74,53,28,93,91,93,Napoli
Rivaldo #7,ST,2018,93,82,84,48,76,85,Chelsea
Mario Gomez #7,CAM,2022,94,85,65,61,82,96,Paris SG
Gonzalo Higuaín #7,CM,2010,78,92,82,61,98,94,Manchester United
Alfredo Di Stéfano #7,ST,2014,94,93,90,28,87,91,Paris SG
Sadio Mane #7,RB,2006,89,64,51,90,83,88,Bayern Munich
Martin Benitez #7,CDM,2006,91,76,75,78,94,98,Manchester United
Rúben Dias #7,ST,2022,93,82,90,25,95,88,Inter Milan
Mark Hughes #7,CDM,2010,78,85,67,83,88,93,Inter Milan
Hernandez Hugo #7,RB,2022,82,65,49,92,85,88,Paris SG
Florian Neuhaus #7,CDM,2022,90,73,70,64,96,91,Real Madrid
Gigi Donnarumma #7,LB,2022,75,70,67,98,90,96,Real Madrid
Aymeric Laporte #7,RB,2014,83,66,63,87,98,80,Manchester United
Mauro Camoranesi #7,RB,2014,90,69,47,88,93,86,Arsenal
Vilson Vilela #7,RB,2022,82,75,59,99,89,91,Real Madrid
Acuña Marcos #7,RB,2010,80,65,67,98,93,89,Arsenal
Shay Given #7,RB,2006,81,75,47,87,94,94,Napoli
Mason Mount #7,GK,2022,74,49,38,91,91,95,Real Madrid
John Terry #7,LW,2014,83,80,95,30,89,86,Arsenal
Diego Forlan #7,CAM,2018,90,73,83,84,88,91,Juventus
Macoumba Kandji #7,RB,2010,89,69,61,92,89,86,Barcelona
Wesley Sneijder #7,RB,2014,83,78,55,85,84,90,Barcelona
Jay DeMerit #7,CB,2010,86,63,59,88,94,80,Barcelona
David Trezeguet #7,CM,2006,83,91,87,76,92,95,Real Madrid
Samuel Umtiti #7,RB,2022,79,65,59,87,84,84,Juventus
Wes Brown #7,RB,2010,79,76,66,86,80,86,Liverpool
Blaise Matuidi #7,LW,2018,95,81,94,31,79,84,AC Milan
Isco Alarcon #7,LW,2018,95,90,96,57,98,88,AC Milan
Manuel Neuer #7,LW,2014,94,89,94,37,89,97,Manchester United
Jesus Navas #7,CM,2018,82,71,83,84,75,89,Real Madrid
Franck Ribéry #7,RB,2018,79,79,58,87,92,80,Napoli
Raúl González #7,CAM,2014,90,79,71,70,78,80,Paris SG
Ferran Torres #7,CDM,2014,93,75,77,73,92,85,Manchester United
William Carvalho #7,LW,2014,93,93,89,42,87,85,Manchester United
Enzo Fernandez #7,CDM,2014,93,92,83,78,75,96,Napoli
Roger Milla #7,LB,2018,85,63,47,94,84,93,Barcelona
Giancarlo Antognoni #7,ST,2006,94,93,87,48,96,91,Barcelona
Marko Milic #7,CDM,2022,81,91,71,75,87,79,Barcelona
Patrick Vieira #7,RB,2018,78,68,53,97,94,95,Barcelona
William Gallas #7,CDM,2022,78,91,70,68,82,82,Juventus
Dayot Upamecano #7,ST,2014,91,94,96,48,76,91,Liverpool
Lucas Hernández #7,LB,2006,75,78,70,92,85,94,Napoli
Oscar #7,LW,2010,89,81,97,26,96,78,Juventus
Vincent Kompany #7,GK,2006,73,37,20,98,95,96,Bayern Munich
Djibril Cissé #7,ST,2022,94,79,98,31,85,95,Manchester United
Diego Forlán #7,ST,2014,90,90,88,29,83,86,Chelsea
Sergio Batista #7,CB,2022,86,62,58,88,80,81,Paris SG
Andrea Pirlo #7,CDM,2010,90,86,84,85,97,84,Chelsea
Pepe #7,LB,2022,80,63,45,94,82,87,Liverpool
Dedryck Boyata #7,CM,2022,84,78,78,73,86,91,AC Milan
Giorgio Chiellini #7,LB,2022,87,73,70,92,82,84,Bayern Munich
Victor Valdés #7,GK,2010,76,39,41,91,75,84,Manchester United
Ronaldo Nazário #7,CDM,2018,89,70,70,72,88,90,Napoli
Steve Mandanda #7,GK,2022,70,51,32,92,76,84,Chelsea
Karl-Heinz Rummenigge #7,RB,2006,75,76,63,89,88,81,Manchester United
Kevin Keegan #7,CDM,2022,86,81,83,65,91,91,Inter Milan
Naohiro Takahara #7,ST,2006,94,82,85,30,96,79,Arsenal
Domingos Duarte #7,GK,2018,80,55,39,92,91,86,Napoli
Pau Torres #7,CDM,2018,79,83,83,72,80,85,Manchester United
Garrincha #7,CM,2014,80,89,75,72,87,96,Juventus
David Luiz #7,CB,2018,75,79,47,98,77,78,Napoli
Francesco Totti #7,CAM,2006,80,83,79,73,82,88,Manchester United
Jerome Boateng #7,CB,2010,79,80,50,92,87,78,AC Milan
Ederson Moraes #7,ST,2014,87,78,94,40,77,96,Barcelona
Fabrice Barthez #7,CM,2022,88,73,81,64,76,98,Bayern Munich
Sergio Ramos #7,CDM,2006,85,92,84,81,94,93,AC Milan
Hatem Ben Arfa #7,LW,2014,89,76,91,35,88,82,Paris SG
Roberto Ayala #7,LB,2014,77,73,56,96,76,91,Chelsea
Lionel Messi #7,CAM,2010,93,72,71,67,75,85,Barcelona
Damiano Doni #7,ST,2014,92,79,82,33,95,97,Real Madrid
Emiliano Martínez #7,ST,2010,85,77,83,35,75,88,Bayern Munich
Robinho #7,RB,2006,89,77,62,86,81,89,Real Madrid
Rio Ferdinand #7,ST,2022,91,91,86,40,91,85,Chelsea
Ahmed Hassan #7,CDM,2022,88,79,82,73,98,83,Paris SG
Stan Collymore #7,LB,2022,75,76,67,91,93,85,Paris SG
Gabriel Jesus #7,CDM,2022,93,78,79,65,97,94,Real Madrid
Stephan Henchoz #7,RB,2014,85,67,62,99,90,84,Chelsea
Phil Neville #7,CB,2006,76,75,49,91,87,84,Manchester United
Xavi Hernandez #7,CB,2010,83,75,61,99,85,78,Barcelona
Eusebio #7,CB,2014,90,69,55,90,89,78,Juventus
João Félix #7,ST,2014,89,80,85,27,75,79,Bayern Munich
Joao Cancelo #7,CAM,2010,89,78,85,64,86,87,Inter Milan
Rui Costa #7,CAM,2014,88,85,68,62,91,82,Arsenal
Barry Davies #7,CDM,2010,90,70,68,72,84,84,Liverpool
Trent Alexander-Arnold #7,LB,2018,75,60,60,97,84,78,Liverpool
Roy Keane #7,LW,2006,82,86,91,60,87,79,AC Milan
Eric Cantona #7,ST,2010,84,84,93,46,92,96,Bayern Munich
Fernando Torres #7,ST,2022,88,76,83,47,87,91,Barcelona
Aurelien Tchouameni #7,GK,2014,77,40,40,90,89,82,Napoli
Dennis Bergkamp #7,ST,2010,93,90,90,29,95,94,Napoli
Sergio Agüero #7,CDM,2010,91,78,70,83,93,98,Real Madrid
Ruben Dias #7,RB,2010,82,61,59,97,96,95,Liverpool
Giacinto Facchetti #7,GK,2014,78,37,27,89,98,83,Manchester United
Philippe Coutinho #7,CM,2022,94,70,76,72,77,85,AC Milan
Michu #7,LW,2014,93,77,85,26,78,83,Manchester United
Ray Clemence #7,CDM,2006,83,82,68,78,84,78,Chelsea
Ronaldinho Gaúcho #7,CAM,2014,85,87,86,73,87,88,Juventus
Nicolás Otamendi #7,CB,2014,75,75,62,96,82,80,Arsenal
Felix Götze #7,CDM,2014,85,74,67,75,91,91,Liverpool
Leroy Sané #7,CAM,2022,80,72,82,82,79,87,Arsenal
Robbie Keane #7,ST,2018,96,91,86,27,78,95,Chelsea
Aleksandar Kolarov #7,CB,2006,82,61,58,88,86,84,Barcelona
Thiago Silva #7,CDM,2014,86,74,80,71,92,89,Juventus
Xavi Hernández #7,CM,2022,94,72,75,84,80,84,Liverpool
Bastian Schweinsteiger #7,ST,2018,84,86,95,38,86,93,Inter Milan
Juan Riquelme #7,CB,2018,86,73,70,97,80,79,AC Milan
Youri Djorkaeff #7,CB,2010,83,73,61,93,92,90,Inter Milan
Essam El-Hadary #7,LW,2006,94,92,93,53,78,83,Paris SG
Alan Hansen #7,LB,2018,86,61,55,90,80,88,Liverpool
Holger Badstuber #7,CM,2006,86,85,86,81,98,93,Barcelona
Cafu #7,LW,2018,94,91,86,49,75,91,Real Madrid
Carlos Tévez #7,CM,2010,84,85,76,64,86,93,Manchester United
Nélson Semedo #7,ST,2010,86,92,92,48,84,80,Juventus
Jérôme Boateng #7,LW,2006,82,94,86,50,90,95,Napoli
Luka Modrić #7,LB,2018,88,64,47,85,84,82,Inter Milan
Leon Goretzka #7,ST,2010,90,93,86,28,76,84,Real Madrid
Robert Pires #7,CDM,2018,86,75,86,66,77,86,Paris SG
Philipp Lahm #7,CDM,2010,87,82,78,69,84,87,Inter Milan
David de Gea #7,CDM,2014,86,80,72,68,88,85,AC Milan
Youri Tielemans #7,RB,2014,78,79,53,88,80,92,Liverpool
Sepp Maier #7,ST,2022,85,88,94,27,90,87,Liverpool
Julian Alvarez #7,CAM,2014,79,86,74,60,85,89,Paris SG
Gonzalo Montiel #7,RB,2014,79,71,51,91,75,81,Liverpool
Sandro Mazzola #7,CDM,2022,90,71,83,69,89,94,Chelsea
Özil Mesut #7,ST,2006,86,84,83,34,82,89,Chelsea
Álvaro Morata #7,CM,2006,90,86,82,62,91,78,AC Milan
David Silva #7,CB,2014,81,75,62,85,87,84,AC Milan
Gökhan Inler #7,CAM,2014,91,85,85,79,90,78,Napoli
Alphonso Davies #7,ST,2018,83,93,86,58,76,86,Liverpool
Luis Fernando Muriel #7,CM,2010,88,77,75,61,91,95,Arsenal
Aurélien Tchouaméni #7,LB,2022,87,76,52,90,86,91,Paris SG
Petr Čech #7,LB,2010,84,70,53,94,75,78,Barcelona
Shinji Ono #7,CDM,2010,86,91,69,72,94,81,Real Madrid
Alexis Sanchez #7,ST,2018,85,91,87,45,80,92,Napoli
Yuri Zhirkov #7,LW,2014,96,83,93,50,75,85,Liverpool
Hennes Weisweiler #7,CDM,2014,92,89,72,82,91,93,Inter Milan
Gilberto Silva #7,CM,2006,90,71,79,64,79,81,Arsenal
Berti Vogts #7,LW,2022,90,92,94,36,84,89,Manchester United
Petr Cech #7,RB,2006,80,73,58,88,90,87,Manchester United
Douglas Costa #7,CDM,2018,80,80,71,62,77,89,Manchester United
Marcelo #7,CB,2010,75,76,68,88,78,90,Chelsea
Rojas Marcos #7,CDM,2018,82,75,73,83,92,89,Manchester United
Lucio #7,CM,2006,86,91,76,73,83,80,Paris SG
Silvain Wiltord #7,ST,2014,89,87,89,56,87,91,Liverpool
Frank Rijkaard #7,CB,2014,87,68,50,94,97,94,Manchester United
Casemiro #7,LW,2018,82,77,87,42,98,88,Manchester United
Edinson Cavani #7,CDM,2006,86,89,74,68,76,80,Real Madrid
Kostas Katsouranis #7,LW,2018,93,90,85,53,87,81,Barcelona
Deco #7,LW,2006,95,79,92,57,78,87,Napoli
Ilkay Gundogan #7,CDM,2022,78,76,69,69,92,97,AC Milan
Roberto Rivelino #7,CAM,2006,82,71,66,84,82,78,Manchester United
Paolo Maldini #7,ST,2022,95,92,95,26,88,93,Chelsea
Ézequiel Garay #7,CB,2022,78,73,50,93,84,78,Chelsea
Virgil van Dijk #7,CDM,2018,86,77,72,65,86,85,Liverpool
Bernardo Silva #7,LW,2006,83,76,87,52,76,87,Inter Milan
Liliam Thuram #7,CM,2018,78,87,88,71,93,78,Juventus
James Milner #7,CAM,2010,78,90,65,78,91,93,Manchester United
Roman Shirokov #7,CB,2022,76,65,62,88,88,92,Paris SG
Oleg Blokhin #7,CB,2014,80,69,69,93,80,95,AC Milan
Arne Friedrich #7,CDM,2006,90,75,81,64,84,80,Real Madrid
Iker Casillas #7,CM,2010,90,90,87,77,79,85,Paris SG
Joan Capdevila #7,LW,2006,87,93,97,34,79,83,Inter Milan
Steven Gerrard #7,CAM,2022,80,90,75,83,87,82,Manchester United
Jiří Krejčí #7,GK,2014,72,31,21,88,80,91,Arsenal
Carlos Bocanegra #7,CAM,2010,92,85,86,81,77,94,Paris SG
John Wark #7,LB,2018,90,75,65,86,93,78,Inter Milan
Mesut Özil #7,LW,2010,87,92,98,25,92,86,Juventus
Riyad Mahrez #7,ST,2022,83,75,94,51,75,92,Inter Milan
Jan Vertonghen #7,LW,2014,85,77,83,58,98,93,Paris SG
Andrés Iniesta #7,CAM,2022,86,86,66,82,81,94,Paris SG
Anatoliy Kanischev #7,CM,2006,80,84,66,68,89,78,Manchester United
Reece James #7,LW,2014,93,95,93,49,85,93,Napoli
Makoto Hasebe #7,CB,2010,76,78,60,85,88,93,Paris SG
Zinedine Zidane #7,RB,2006,87,66,58,99,81,85,Manchester United
Rafael Borre #7,CM,2014,81,83,88,61,86,85,Paris SG
Ivan Varadin #7,RB,2018,80,74,47,95,76,90,Juventus
Dimitri Alenichev #7,CM,2010,83,76,76,81,78,95,Juventus
Roberto Carlos #7,ST,2014,94,81,85,36,83,87,Real Madrid
Joel Alarcon #7,CAM,2018,79,75,78,70,89,81,Liverpool
