name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Andy Cole #7,CM,2014,90,77,76,60,96,98,Napoli
Julián Montes #7,CAM,2022,86,81,86,79,86,84,Chelsea
Gilberto Silva #7,CB,2022,78,65,65,98,95,98,Liverpool
Branislav Ivanovic #7,CB,2006,90,79,55,86,85,83,Napoli
Benjamin Pavard #7,GK,2018,76,35,21,98,88,79,Paris SG
Roman Shirokov #7,CB,2022,86,62,45,94,75,88,AC Milan
Kleberson #7,ST,2014,88,93,93,39,95,83,Chelsea
Nicolas Anelka #7,GK,2006,75,37,20,88,79,92,AC Milan
Lucio #7,CB,2014,85,73,68,85,95,93,Paris SG
Boban Marjanovic #7,CB,2014,75,60,51,94,85,84,Napoli
Nico Williams #7,LW,2006,94,78,84,28,88,90,Barcelona
Joan Capdevila #7,CDM,2022,84,87,73,65,85,97,Napoli
Néstor Clausen #7,CB,2022,76,72,47,93,80,85,Paris SG
Héctor Enrique #7,ST,2006,84,79,98,28,97,92,Barcelona
Anatolii Kanischev #7,CDM,2006,81,72,79,69,93,90,Barcelona
Robbie Keane #7,ST,2018,86,78,97,35,97,94,Manchester United
Mark Hughes #7,CAM,2010,81,81,82,64,90,85,Barcelona
Garrincha #7,LB,2018,79,62,56,93,78,85,Juventus
Lisandro Martínez #7,ST,2022,88,79,82,33,89,95,Bayern Munich
Michel Platini #7,GK,2022,78,41,41,90,98,80,Barcelona
David Luiz #7,CB,2022,79,61,47,86,78,89,Liverpool
Gavi #7,CB,2018,80,65,49,93,96,83,Real Madrid
Alexis Mac Allister #7,RB,2022,90,76,56,99,90,90,Real Madrid
Trevor Brooking #7,CAM,2014,78,73,75,60,85,95,Juventus
Sergio Ramos #7,CM,2006,86,72,85,85,77,88,Chelsea
Alvaro Morata #7,ST,2022,85,95,91,33,85,95,Arsenal
Yuri Zhirkov #7,CB,2006,89,73,59,99,92,81,Chelsea
Wim Kieft #7,GK,2018,75,37,23,93,77,79,Juventus
Ruben Dias #7,CB,2010,80,77,46,95,75,89,AC Milan
Lucas Paqueta #7,LW,2006,90,84,96,52,91,92,Manchester United
Robinho #7,GK,2010,76,49,20,97,92,86,Manchester United
Ilkay Gündogan #7,LW,2014,89,81,91,42,90,91,Bayern Munich
Marta #7,ST,2018,85,93,98,50,95,98,Real Madrid
Ashley Cole #7,CDM,2018,94,74,80,80,82,86,Chelsea
Enzo Fernández #7,ST,2010,86,80,93,56,94,83,AC Milan
Alessandro Nesta #7,CB,2018,87,66,53,91,97,85,Inter Milan
Gökhan Inler #7,RB,2006,81,68,66,90,89,93,Inter Milan
Dimitri Alenichev #7,CM,2014,89,88,74,71,75,80,Paris SG
Sergio Livingstone #7,ST,2010,82,93,92,35,83,88,Chelsea
Radamel Falcao #7,CM,2022,80,88,85,69,96,88,Paris SG
Mario Mandžukić #7,CB,2022,75,66,64,87,75,83,Juventus
Javier Pastore #7,LB,2010,83,77,45,87,82,78,Liverpool
Fabrice Barthez #7,ST,2022,88,95,96,47,97,97,Manchester United
Pepe #7,CDM,2010,87,75,86,82,91,86,Barcelona
Kylian Mbappé #7,ST,2010,91,82,82,57,76,87,Barcelona
Pedro #7,ST,2006,84,76,85,58,84,94,Arsenal
Alisson Becker #7,RB,2018,76,72,45,95,87,90,Bayern Munich
Diego Forlan #7,ST,2014,96,84,88,33,85,93,Napoli
David Beckham #7,CM,2018,78,77,65,67,83,81,AC Milan
Sander Westerveld #7,LW,2006,83,77,96,51,79,82,Chelsea
Roy Keane #7,CB,2018,88,69,69,85,92,97,AC Milan
Nahuel Molina #7,CB,2006,76,65,50,90,95,80,Manchester United
Franco Baresi #7,LW,2010,90,79,82,31,94,89,Real Madrid
Ole Gunnar Solskjaer #7,LW,2014,85,91,82,38,92,83,Real Madrid
Julian Draxler #7,LW,2022,94,85,84,45,88,94,Bayern Munich
Robbie Fowler #7,CB,2006,83,64,46,85,80,88,Manchester United
Harvey Elliott #7,CB,2018,88,60,68,90,85,79,Liverpool
Vilson Vilela #7,GK,2018,81,45,37,92,89,87,AC Milan
Arturo Vidal #7,RB,2010,89,79,68,88,96,82,Barcelona
Rodrigo Moreno #7,CAM,2010,88,84,76,84,85,88,Barcelona
Valentin Azmayev #7,CDM,2006,81,88,81,66,76,89,Napoli
Juan Foyth #7,CAM,2022,92,92,82,84,87,84,Real Madrid
Lev Yashin #7,CM,2010,79,78,87,85,78,87,Bayern Munich
Gerard Piqué #7,CAM,2014,84,84,75,79,93,86,Paris SG
José María Basanta #7,CM,2014,90,77,77,60,83,91,Manchester United
Steve Mandanda #7,CAM,2018,88,84,75,85,94,81,Barcelona
Paul Scholes #7,CAM,2006,82,72,71,69,97,97,Inter Milan
John Wark #7,CAM,2006,86,91,69,70,93,81,Napoli
Patrice Evra #7,CDM,2006,94,73,72,84,78,98,Manchester United
Boubakary Soumare #7,ST,2010,83,85,84,52,76,81,Napoli
Peter Čech #7,CAM,2022,89,86,82,74,87,95,Juventus
Juan Manuel Ibarbo #7,GK,2014,70,43,41,94,83,87,Juventus
Javier Ramales #7,CDM,2006,89,89,81,77,92,78,Chelsea
Steven Pienaar #7,RB,2022,75,76,63,98,85,78,Arsenal
Claudio Bravo #7,LB,2018,85,61,59,88,80,85,Juventus
Joao Cancelo #7,RB,2014,84,66,50,90,75,89,Inter Milan
Stephan Henchoz #7,GK,2010,77,31,43,93,91,97,Liverpool
Diego Costa #7,CAM,2006,89,71,72,82,97,89,Paris SG
Müller Thomas #7,CAM,2014,93,75,81,84,94,95,Real Madrid
Sergio Batista #7,RB,2010,82,77,69,95,90,79,Liverpool
Roberto Firmino #7,ST,2014,92,83,92,59,87,91,Real Madrid
Ronaldinho Gaúcho #7,LB,2010,85,74,45,98,90,93,Inter Milan
Nacho Fernandez #7,GK,2022,73,49,40,93,94,84,Manchester United
Rui Patrício #7,CM,2018,89,77,84,85,89,97,Liverpool
Naby Keita #7,CM,2022,78,78,86,83,86,89,Inter Milan
Thilo Kehrer #7,ST,2018,89,88,97,31,77,82,Arsenal
Sergei Rebrov #7,CB,2018,88,61,70,87,89,96,Napoli
Ederson Moraes #7,CDM,2018,81,77,72,77,89,86,Arsenal
Gomez Ricardo #7,CM,2010,91,91,85,61,89,86,Real Madrid
Nicolas De La Cruz #7,LW,2018,91,92,91,56,92,85,Liverpool
Yasuhito Endo #7,CM,2006,79,73,82,85,77,88,Juventus
Gonzalo Higuain #7,ST,2022,86,86,93,44,85,80,Real Madrid
Mario Gómez #7,CB,2006,87,69,54,93,98,92,Juventus
Vassilis Torosidis #7,CM,2006,91,90,72,85,86,79,Liverpool
Jan Vertonghen #7,LW,2014,88,84,91,57,75,79,Paris SG
Frederic Kanouté #7,CAM,2014,80,92,72,85,77,91,Arsenal
Rafael Borre #7,GK,2010,74,37,42,92,87,81,Arsenal
Vincent Kompany #7,CDM,2010,92,71,87,65,89,93,Paris SG
Roberto Carlos #7,CAM,2018,89,89,83,73,79,85,Bayern Munich
Anatoliy Kanischev #7,RB,2010,90,68,65,91,88,90,Real Madrid
Felix Götze #7,CAM,2022,89,81,80,77,76,89,Juventus
Luis Suarez #7,LW,2018,85,75,94,35,82,80,Real Madrid
Ronaldo Nazário #7,LW,2022,89,83,96,59,94,95,Inter Milan
Raí #7,CAM,2006,91,82,66,67,92,92,Manchester United
Jérôme Boateng #7,ST,2022,93,82,87,37,78,87,Juventus
Sami Khedira #7,CAM,2006,78,74,77,73,97,85,Inter Milan
Vinicius Junior #7,CM,2014,83,87,78,76,98,81,Inter Milan
Steven Gerrard #7,CB,2014,84,75,67,96,89,94,AC Milan
Roberto Ayala #7,GK,2018,78,53,23,92,88,78,Chelsea
Olivier Giroud #7,CB,2006,80,61,46,86,76,96,Real Madrid
Rodrygo Goes #7,ST,2010,91,87,98,46,94,92,Arsenal
Raúl González #7,ST,2006,91,95,93,26,82,84,Juventus
Wesley Sneijder #7,LB,2014,82,70,46,88,83,84,Juventus
Gonzalo Bergessio #7,GK,2014,79,39,27,89,90,91,Bayern Munich
Stéphane Guivarc'h #7,CAM,2014,80,80,70,84,75,78,Liverpool
Draxler Julian #7,RB,2022,81,61,58,90,90,87,Inter Milan
Marko Milić #7,LB,2014,88,60,60,88,78,97,Liverpool
Abedi Ayew #7,LW,2010,82,94,92,58,88,93,Real Madrid
Thibaut Courtois #7,CAM,2022,85,84,79,85,89,86,Manchester United
Serge Gnabry #7,RB,2010,90,76,58,99,86,80,Barcelona
Fred #7,ST,2018,88,77,93,30,98,90,Bayern Munich
Cesc Fabregas #7,ST,2014,90,88,84,59,97,88,Paris SG
Arjen Robben #7,CDM,2010,94,80,83,71,79,84,Juventus
Diego Milito #7,ST,2014,84,80,86,53,83,98,Barcelona
Jemerson #7,LW,2010,90,81,88,31,94,91,Liverpool
João Pinto #7,LB,2018,78,64,60,98,78,85,Liverpool
Ángel Di María #7,CDM,2014,92,83,69,74,77,91,Arsenal
Trent Alexander-Arnold #7,RB,2006,81,70,47,86,82,79,Napoli
Bixente Lizarazu #7,CDM,2022,90,76,84,85,97,80,Arsenal
Barry Davies #7,CAM,2006,82,87,87,67,97,92,AC Milan
Curtis Jones #7,CDM,2014,88,78,68,68,93,97,Inter Milan
Lukas Podolski #7,CAM,2022,78,82,74,63,95,84,Bayern Munich
Sergei Ignashevich #7,LW,2014,95,84,85,39,92,81,Chelsea
Oscar #7,LB,2022,81,64,62,94,87,94,Inter Milan
Gary Medel #7,LW,2010,88,91,85,34,94,78,Real Madrid
Marcus Tutte #7,ST,2018,90,95,83,52,78,91,Inter Milan
Juan Mata #7,LW,2014,95,92,89,51,83,96,Juventus
John O'Shea #7,CAM,2010,80,78,71,85,91,81,Bayern Munich
Iker Casillas #7,LW,2022,91,91,93,29,84,88,Bayern Munich
Dimitris Salpigidis #7,CDM,2022,92,76,82,79,88,97,AC Milan
Gianluca Zambrotta #7,CDM,2006,88,83,79,62,78,79,Bayern Munich
Thomas Müller #7,LW,2018,86,76,84,26,79,87,Liverpool
Thomas Muller #7,CM,2018,82,78,70,63,94,80,Arsenal
Miroslav Stevic #7,CDM,2010,79,73,84,61,93,79,Inter Milan
Casemiro #7,RB,2006,78,69,48,97,87,81,Liverpool
Giancarlo Antognoni #7,LB,2018,88,65,56,88,88,96,Paris SG
Mikael Silvestre #7,CDM,2010,87,73,82,69,81,91,Liverpool
Karim Keïta #7,CDM,2022,89,83,66,79,81,87,Inter Milan
Jan Koller #7,CAM,2018,94,75,65,76,76,96,Inter Milan
Marcelo #7,RB,2018,80,72,46,88,79,81,Chelsea
Gonzalo Jara #7,GK,2014,82,54,31,97,96,92,Juventus
Gerard Pique #7,RB,2006,83,64,55,93,76,86,AC Milan
Lucas Hernandez #7,RB,2010,80,79,48,96,85,94,Arsenal
Emlyn Hughes #7,LB,2006,77,80,67,99,86,82,AC Milan
Franz Beckenbauer #7,ST,2006,90,89,85,59,84,78,Juventus
Marko Milic #7,CM,2014,87,75,88,79,83,85,Juventus
Cristian Benavente #7,LB,2010,84,66,70,85,92,96,Paris SG
Oleg Blokhin #7,CM,2022,79,88,77,71,78,96,AC Milan
Rojas Marcos #7,LB,2014,77,78,56,94,76,86,Bayern Munich
Domingos Duarte #7,CDM,2006,94,71,65,63,76,84,Juventus
Stelios Malezas #7,RB,2010,78,80,68,98,78,97,Juventus
Mesut Özil #7,CAM,2006,93,82,86,69,89,85,Arsenal
Roger Milla #7,LB,2022,89,64,52,96,78,97,Barcelona
Frank Rijkaard #7,CDM,2018,90,71,78,80,84,86,Juventus
Sergio Agüero #7,LW,2022,84,76,97,51,75,92,Manchester United
Stefan Mitrović #7,CB,2018,76,79,58,87,82,79,Barcelona
Ivan Perisic #7,ST,2010,83,78,98,44,77,87,Arsenal
Ipiales Jefferson #7,CB,2014,85,67,56,88,91,86,Liverpool
Landon Donovan #7,CM,2022,91,90,78,61,80,92,Liverpool
Jordan Henderson #7,LB,2022,83,66,60,99,76,97,Juventus
Dwight Yorke #7,ST,2010,82,93,85,38,75,97,Juventus
Demps #7,CB,2014,82,71,59,94,82,97,Juventus
Nuno Gomes #7,CM,2018,84,92,78,79,82,91,Inter Milan
Nacho Fernández #7,CAM,2010,83,81,74,74,75,92,AC Milan
Cicinho #7,ST,2018,96,82,85,32,78,96,Paris SG
Willy Sagnol #7,LW,2014,91,89,84,26,85,84,Paris SG
Craig Johnston #7,RB,2010,83,63,55,89,78,91,Bayern Munich
Macoumba Kandji #7,LW,2006,84,92,92,48,98,91,Barcelona
Fabio Cannavaro #7,CAM,2014,86,75,79,73,85,81,Barcelona
Phil Neville #7,CDM,2018,85,74,88,63,82,94,Paris SG
Xavi Hernández #7,LW,2006,93,86,98,29,94,94,Juventus
Douglas Costa #7,RB,2018,78,74,49,91,89,96,Arsenal
Mbappé Kylian #7,CM,2010,93,79,81,73,90,89,Napoli
Nicolás Lodeiro #7,LW,2022,85,75,84,42,77,84,AC Milan
Roberto Rivelino #7,GK,2022,81,33,24,97,77,85,Manchester United
Lucas Hernández #7,LW,2014,92,89,89,37,88,87,Real Madrid
Ivan Varadin #7,RB,2018,81,60,51,92,95,80,Real Madrid
Petr Cech #7,CDM,2006,82,75,69,77,91,95,Chelsea
Enzo Fernandez #7,ST,2010,93,75,87,47,90,86,Real Madrid
Raphaël Varane #7,CAM,2010,92,83,82,69,75,97,Bayern Munich
Lionel Messi #7,CM,2022,82,87,85,66,79,93,Chelsea
Luís Figo #7,LW,2014,83,75,93,32,93,86,Liverpool
Thierry Henry #7,CM,2018,79,86,78,64,87,81,Barcelona
Olivier Kapo #7,CB,2018,85,64,53,95,95,92,Napoli
Luka Modrić #7,CDM,2006,81,83,72,81,86,95,Paris SG
DaMarcus Beasley #7,LW,2006,86,78,93,33,75,79,Inter Milan
Giacinto Facchetti #7,CM,2018,93,75,68,63,81,86,Paris SG
Alphonso Davies #7,LW,2014,85,85,83,37,96,78,Arsenal
Kolo Touré #7,CM,2006,89,71,77,62,88,98,Real Madrid
Pelé Abedi #7,CM,2018,87,70,77,71,84,95,Bayern Munich
Andriy Shevchenko #7,CAM,2006,79,76,65,78,84,93,Real Madrid
Juan Riquelme #7,CAM,2006,82,81,83,72,98,79,Real Madrid
Jorginho #7,RB,2018,77,70,51,85,85,98,Arsenal
Mladen Krstajic #7,CM,2010,85,92,84,60,89,95,AC Milan
Karim Benzema #7,LB,2014,85,71,49,95,75,96,Chelsea
Andrea Pirlo #7,LW,2010,84,76,82,28,92,81,Liverpool
Gigi Donnarumma #7,CAM,2010,87,81,86,61,97,85,AC Milan
Frank Lampard #7,CM,2010,83,86,72,72,94,94,Arsenal
Andrés Iniesta #7,CM,2022,85,81,76,71,88,97,Barcelona
Kostas Katsouranis #7,CAM,2018,89,82,75,69,82,79,Real Madrid
Florian Neuhaus #7,CAM,2018,81,72,67,77,86,92,Liverpool
Sadio Mané #7,RB,2014,82,68,64,97,76,81,Inter Milan
Eusebio #7,LW,2010,94,81,85,41,88,90,Juventus
Sami Nasri #7,CB,2014,86,80,51,86,81,81,Napoli
Frederic Kanoute #7,CAM,2022,78,79,65,62,75,80,Arsenal
Kepa Arrizabalaga #7,CM,2018,89,77,79,73,79,94,Arsenal
David Alaba #7,CB,2010,75,61,53,91,91,96,AC Milan
Jordi Alba #7,CB,2014,84,74,58,97,92,95,Real Madrid
Moisés Caicedo #7,CAM,2018,87,79,68,75,89,87,Arsenal
Hugo Lloris #7,LW,2018,83,79,84,50,79,80,Chelsea
Gianluigi Buffon #7,CM,2018,86,91,70,61,94,95,AC Milan
Claudio Reyna #7,LB,2022,86,80,65,93,88,89,AC Milan
Angelos Charisteas #7,ST,2018,90,90,94,53,94,90,Real Madrid
Kenan Kodro #7,CB,2006,80,61,64,87,75,95,Arsenal
Andrés Iniesta Luján #7,ST,2010,90,88,90,52,76,83,Real Madrid
Julian Alvarez #7,ST,2010,88,80,87,56,84,81,Chelsea
Gonçalo Inácio #7,CDM,2018,82,75,82,69,85,84,Real Madrid
Oguchi Onyewu #7,RB,2018,79,65,60,95,77,88,Arsenal
Toni Kroos #7,CDM,2022,83,78,81,77,92,86,Arsenal
Jamal Musiala #7,CDM,2014,86,86,71,69,78,81,Juventus
Franck Ribéry #7,GK,2006,75,46,33,99,85,88,Chelsea
Hany Ramadan #7,LB,2010,84,71,49,87,86,98,Manchester United
Hans-Jürgen Cramer #7,CM,2014,83,88,70,72,78,84,Liverpool
Neymar Jr #7,LW,2010,93,82,82,54,78,79,Real Madrid
Frédéric Kanoute #7,LW,2010,82,77,89,27,87,88,Bayern Munich
Reece James #7,CM,2010,83,76,82,77,81,88,Chelsea
Philippe Coutinho #7,CB,2018,86,63,50,98,77,93,Chelsea
Paulo Dybala #7,GK,2006,74,55,39,88,84,83,AC Milan
Bobby Charlton #7,CDM,2022,84,77,80,64,84,97,Juventus
Eder Militao #7,CAM,2014,92,85,76,83,90,88,Real Madrid
Giorgos Samaras #7,CM,2006,93,71,88,63,83,98,AC Milan
Julio Cesar #7,CDM,2006,82,83,67,64,84,90,Inter Milan
Zinedine Zidane #7,ST,2010,85,86,89,48,86,90,Bayern Munich
Rafael van der Vaart #7,CB,2006,87,80,46,85,87,95,Juventus
Wes Brown #7,RB,2022,86,72,48,96,81,94,Liverpool
Ali Daei #7,CAM,2006,90,70,73,73,94,98,Barcelona
Medhi Benatia #7,GK,2010,81,34,28,95,95,87,Arsenal
Jonathan Calleri #7,CB,2010,88,80,68,93,75,81,Paris SG
Mateja Kežman #7,LW,2022,96,78,90,37,79,89,Bayern Munich
Claude Makele #7,CAM,2010,94,87,83,68,81,90,Inter Milan
Bojan Djordjic #7,CDM,2006,78,86,88,80,95,96,Napoli
Abedi Pelé #7,ST,2018,86,86,91,58,81,78,Paris SG
Lopes Anthony #7,ST,2006,84,75,98,25,88,93,Real Madrid
Ferran Torres #7,LW,2006,83,94,88,52,82,87,Bayern Munich
Ferenc Puskás #7,LB,2006,78,78,61,93,92,90,Inter Milan
Luis Nani #7,CM,2022,87,87,66,77,75,82,Bayern Munich
Seydou Doumbia #7,LW,2018,93,95,89,44,77,79,Liverpool
Sergio Romero #7,CB,2018,79,66,67,98,87,89,Manchester United
Leandro Paredes #7,RB,2006,90,79,60,98,94,96,Bayern Munich
Stéphane Charbonnier #7,LW,2010,86,91,97,52,91,98,Juventus
Manuel Neuer #7,RB,2010,90,61,45,86,93,85,Napoli
Claude Makélélé #7,CB,2006,87,66,45,91,90,96,Juventus
Alejandro Balde #7,CB,2014,87,66,69,98,77,86,Liverpool
Romário Baldé #7,CAM,2006,87,72,84,81,85,89,Inter Milan
Álvaro Morata #7,RB,2018,88,65,45,86,88,78,Liverpool
Franck Ribery #7,CDM,2010,93,78,88,61,78,85,Chelsea
Uli Hoeness #7,RB,2018,87,75,47,94,80,87,Napoli
Javier Mascherano #7,LB,2018,90,72,53,85,78,82,Paris SG
Sandro #7,LB,2006,77,65,50,95,75,86,Inter Milan
Jorge Valdano #7,CDM,2006,87,89,77,72,77,90,Napoli
Guido Rodríguez #7,CAM,2018,82,83,70,75,96,90,Arsenal
Srdjan Babić #7,CM,2022,81,84,84,79,92,86,Napoli
Ibarra Jairo #7,CM,2022,79,72,70,85,98,78,Napoli
Júlio Cesar #7,LW,2006,93,77,89,40,76,91,Barcelona
Jay DeMerit #7,RB,2022,87,74,54,91,76,83,Paris SG
David Trezeguet #7,LW,2022,88,79,97,60,86,93,Liverpool
Pantelis Kafes #7,CM,2018,84,74,87,66,76,98,Manchester United
Blaise Matuidi #7,LW,2010,95,90,95,27,87,82,Inter Milan
Gonzalo Higuaín #7,CDM,2022,88,77,66,62,77,96,Juventus
Álvaro Arbeloa #7,CAM,2018,88,76,67,60,85,88,Manchester United
Samuel Eto'o #7,CDM,2014,81,74,65,82,75,81,Arsenal
William Carvalho #7,ST,2018,82,95,97,52,96,92,Real Madrid
Andrey Arshavin #7,CAM,2018,87,87,70,76,97,97,Paris SG
Maximiliano Rodríguez #7,CDM,2018,87,88,73,75,91,85,Manchester United
Peter Beardsley #7,CM,2006,92,82,65,62,87,87,Barcelona
Seydou Keïta #7,ST,2022,87,76,89,58,93,84,Manchester United
Steve McManaman #7,GK,2018,80,37,38,99,83,94,Arsenal
William Gallas #7,CAM,2022,79,71,86,61,85,85,Arsenal
Ousmane Dembélé #7,CDM,2018,92,85,80,63,97,97,Barcelona
Emiliano Martínez #7,GK,2010,76,40,27,92,96,85,Manchester United
Hulk #7,RB,2014,84,62,46,89,87,86,Paris SG
Bruno Guimaraes #7,RB,2022,90,67,48,89,92,87,Liverpool
Pele #7,CM,2010,88,73,88,71,85,82,Inter Milan
Mohamed Salah #7,GK,2018,82,33,33,94,79,89,Bayern Munich
Adriano #7,CDM,2006,86,91,70,65,93,80,Barcelona
Dani Alves #7,RB,2018,77,72,51,92,81,88,Juventus
Massimo Oddo #7,CAM,2014,80,78,72,66,94,90,Napoli
Quinton Fortune #7,LB,2006,87,77,65,99,96,86,Chelsea
Javi Martinez #7,CDM,2018,79,71,79,80,82,98,Bayern Munich
Yoann Gourcuff #7,GK,2006,74,45,25,93,87,88,AC Milan
Edinson Cavani #7,LW,2018,87,78,86,47,93,83,Liverpool
André Schürrle #7,CAM,2010,89,79,88,78,79,79,Liverpool
Zinédine Zidane #7,CB,2010,90,74,60,89,90,87,Chelsea
Dennis Bergkamp #7,LB,2022,79,61,51,94,80,89,Inter Milan
Stéphane Henchoz #7,ST,2022,94,87,88,33,77,93,Chelsea
Joel Matip #7,LW,2014,86,92,83,37,82,95,Arsenal
Ruud Gullit #7,CDM,2018,81,75,88,77,96,90,AC Milan
Aleksandar Kolarov #7,CAM,2022,78,75,72,64,79,90,Manchester United
Gerd Müller #7,CAM,2010,80,72,76,63,90,78,AC Milan
Lúcio #7,CM,2018,90,71,65,83,81,96,Real Madrid
Shay Given #7,CM,2014,93,75,77,66,78,92,Juventus
Xavi Simons #7,LW,2006,87,89,93,60,91,87,Barcelona
Leroy Sané #7,RB,2018,90,60,66,85,83,93,Napoli
Réduan Amrani #7,CDM,2022,81,73,68,79,95,79,Paris SG
Ahmed Hassan #7,CM,2010,88,89,73,82,81,94,Paris SG
Paul Breitner #7,LW,2010,92,93,97,46,79,85,AC Milan
Aymeric Laporte #7,CM,2018,87,84,72,83,82,97,Juventus
Sepp Maier #7,LW,2010,85,87,84,35,92,79,Arsenal
Mario Gomez #7,LW,2010,88,93,84,48,79,97,AC Milan
Cristiano Ronaldo #7,CAM,2006,86,77,87,72,93,98,Juventus
Karl-Heinz Rummenigge #7,RB,2010,87,67,51,86,91,96,Napoli
Ian Callaghan #7,RB,2022,75,77,52,91,90,80,Manchester United
Johan Neeskens #7,LW,2018,96,82,83,59,80,87,Real Madrid
Aurelien Tchouameni #7,CB,2022,75,70,69,90,76,81,Inter Milan
Florian Thauvin #7,CDM,2022,85,85,80,67,90,89,Liverpool
Ronaldo #7,GK,2010,79,36,25,91,92,93,Barcelona
Jimmy Greaves #7,CB,2014,77,70,53,95,97,81,Paris SG
Julián Álvarez #7,LB,2018,78,75,50,90,95,82,AC Milan
Bernardo Silva #7,GK,2022,73,34,22,99,76,91,Manchester United
Kenny Dalglish #7,CAM,2010,80,92,83,68,80,96,Chelsea
Silvain Wiltord #7,LW,2010,82,80,89,58,98,78,Arsenal
Agustin Fontana #7,CB,2018,87,75,58,94,96,78,Liverpool
Juan Fernando Quintero #7,CAM,2018,90,79,68,71,81,88,Barcelona
Maradona Diego #7,GK,2018,81,46,37,91,82,89,AC Milan
Jader Obrian #7,RB,2022,78,61,52,88,75,86,Liverpool
Damiano Doni #7,CM,2014,92,83,82,60,83,86,Liverpool
Therry Henry #7,GK,2006,74,45,38,99,78,80,Manchester United
Xherdan Shaqiri #7,CDM,2022,83,82,86,79,81,92,Arsenal
Darko Kovacevic #7,GK,2006,80,44,35,88,98,85,Inter Milan
José Fonte #7,RB,2006,88,76,45,96,75,95,Liverpool
Mikaël Silvestre #7,LB,2022,78,74,47,89,82,91,AC Milan
Milla Roger #7,CB,2006,79,62,69,86,83,87,Liverpool
Gonzalo Montiel #7,ST,2022,94,76,87,36,86,90,Arsenal
Sylvain Wiltord #7,ST,2018,94,86,97,53,89,93,Bayern Munich
David Silva #7,LB,2014,78,66,53,99,76,83,Liverpool
Özil Mesut #7,ST,2006,83,93,91,31,84,89,Napoli
João Félix #7,CAM,2006,88,89,70,80,77,87,Manchester United
Neymar #7,CAM,2018,89,85,79,85,90,87,Paris SG
Renan Lodi #7,RB,2018,79,66,61,89,95,90,Liverpool
Marquinhos #7,CAM,2006,91,87,71,64,81,98,AC Milan
Danilo #7,ST,2006,82,84,84,44,78,84,Manchester United
Romário #7,CAM,2014,91,86,71,85,83,94,Arsenal
Rúben Neves #7,ST,2018,84,79,86,33,82,91,Manchester United
Diego Maradona #7,ST,2018,96,95,89,43,84,80,Paris SG
Robert Lewandowski #7,CM,2010,88,71,71,72,96,96,Real Madrid
Joshua Kimmich #7,RB,2010,84,60,50,96,86,86,Inter Milan
Paolo Maldini #7,GK,2006,80,48,22,91,98,89,Barcelona
Ismaël Bangoura #7,LW,2022,96,86,82,35,88,83,Arsenal
Acuña Marcos #7,CB,2014,78,72,50,87,91,85,Liverpool
Jesús Navas #7,LB,2014,76,64,46,90,83,97,Manchester United
González Higuaín #7,ST,2014,86,86,88,55,85,83,AC Milan
Alexis Sánchez #7,CM,2006,87,81,76,68,78,97,Napoli
Eden Hazard #7,GK,2010,78,36,33,98,77,84,Barcelona
Paul Pogba #7,ST,2014,91,90,87,27,78,97,Chelsea
Carlos Bocanegra #7,CDM,2006,93,81,70,79,86,80,AC Milan
Shinji Ono #7,CDM,2006,91,70,88,85,75,86,AC Milan
Inigo Martinez #7,CB,2010,84,66,67,88,87,84,Chelsea
José Manuel Reina #7,GK,2014,80,53,36,95,81,78,Bayern Munich
Ricky Alvarez #7,GK,2014,77,41,22,97,81,88,Manchester United
Yaya Touré #7,CB,2010,75,63,59,92,85,84,Barcelona
Lisandro Martinez #7,LB,2022,87,71,53,87,97,97,Arsenal
Marco van Basten #7,LW,2022,85,80,86,51,86,96,Arsenal
Bacary Sagna #7,LB,2022,76,60,50,99,77,80,Inter Milan
Luis Garcia #7,RB,2006,86,78,46,92,90,87,Bayern Munich
Cafu #7,ST,2010,87,93,85,55,80,80,Real Madrid
Rodri #7,LB,2022,80,65,52,86,83,84,Bayern Munich
Diego Forlán #7,LW,2022,85,92,82,42,88,79,Liverpool
Antoine Griezmann #7,CB,2018,79,79,55,93,96,79,Arsenal
Nemanja Matić #7,RB,2014,87,73,51,90,92,81,Juventus
Peter Crouch #7,ST,2010,87,78,97,56,76,81,Liverpool
Mateja Kezman #7,RB,2006,75,78,56,94,78,97,Liverpool
Mathieu Valbuena #7,ST,2022,86,83,86,33,93,92,Chelsea
Gabriel Jesus #7,LB,2010,85,73,60,90,82,88,Barcelona
David Villa #7,RB,2018,86,73,69,85,78,88,Juventus
Helder Postiga #7,CM,2022,90,79,74,78,96,98,Barcelona
Sadio Mane #7,LW,2014,91,76,84,46,87,81,Inter Milan
Graeme Souness #7,LW,2006,82,95,97,36,81,80,Bayern Munich
Filippo Inzaghi #7,CAM,2010,90,75,79,80,94,98,Paris SG
Per Mertesacker #7,CM,2014,88,79,78,62,75,86,Bayern Munich
Rúben Dias #7,LW,2018,86,81,83,59,83,97,Manchester United
Ronald de Boer #7,CDM,2014,90,76,71,66,82,86,Juventus
Marco Materazzi #7,CDM,2006,88,78,77,80,83,81,Arsenal
Sasa Ilic #7,RB,2010,78,77,63,89,83,86,Manchester United
Gio Simeone #7,RB,2018,81,75,59,95,84,96,Paris SG
Jose Manuel Reina #7,CM,2006,87,83,68,62,76,78,Inter Milan
Ever Banega #7,LB,2010,75,76,55,86,77,87,Manchester United
